timestamp_ms,iso_time,underlying,expiry,last_price,call_money_flow,put_money_flow,mf_ratio,call_delta_flow,put_delta_flow,df_ratio,call_iv_flow,put_iv_flow,ivf_ratio,call_otm_impact,put_otm_impact,call_itm_impact,put_itm_impact,call_gex,put_gex,net_gex,call_vanna_flow,put_vanna_flow,vanna_ratio,call_charm,put_charm,charm_pressure,call_iv_flow_itm,put_iv_flow_itm,call_iv_flow_otm,put_iv_flow_otm,iv_net,call_vol_imbalance,put_vol_imbalance,vol_imbalance_ratio,call_smart_money,put_smart_money,smart_money_ratio,call_hedge_pressure,put_hedge_pressure,net_hedge_pressure,skew_pressure,skew_intensity,cash_net
1767118637570,2025-12-30T13:17:17,QQQ,2025-12-30,620.7310,42776080.00,29352360.50,1.4573,33843355.00,24715971.00,1.3693,1065788581.00,987100552.00,1.0797,14862814.00,7734304.50,27913266.00,21618056.00,2566179126.87,-2710176049.33,-143996922.46,4109168.88,-2930986.77,-1.4020,191747.93,148009.00,43738.93,319404952.00,291186410.00,862110165.00,873669314.00,193642.99,134183679.49,146574706.08,0.9155,42747556.50,29175203.00,1.4652,17059.00,13569.21,3489.79,-1430043.38,23632.4184,6039634.50
1767118638575,2025-12-30T13:17:18,QQQ,2025-12-30,620.7400,42778902.00,29260692.50,1.4620,34076744.00,24663979.00,1.3816,1057504037.00,991885492.00,1.0662,14864693.50,7734304.50,27914208.50,21526388.00,2591014085.81,-2725917822.47,-134903736.66,4093099.37,-2947760.44,-1.3885,194842.78,148080.62,46762.16,314480615.00,293548793.00,858009553.00,876694937.00,165152.94,132065458.45,147824101.20,0.8934,42750378.50,29083535.00,1.4699,17060.04,11735.85,5324.19,22191.97,371.4738,6042456.50
1767118639580,2025-12-30T13:17:19,QQQ,2025-12-30,620.7500,42969740.00,29260692.50,1.4685,34078285.00,24394812.00,1.3969,1052786347.00,998985594.00,1.0539,14864693.50,7734304.50,28105046.50,21526388.00,2584785853.33,-2720830661.73,-136044808.40,4075100.98,-2949180.09,-1.3818,194821.55,146321.46,48500.09,313738132.00,298023847.00,853310369.00,879933919.00,471139.94,130798802.11,149401645.40,0.8755,42941216.50,29083535.00,1.4765,17060.04,11735.85,5324.19,-12318090.02,251953.5435,6042456.50
1767118640585,2025-12-30T13:17:20,QQQ,2025-12-30,620.7599,42969841.50,28750789.00,1.4946,34617358.00,24441856.00,1.4163,1042845276.00,993634957.00,1.0495,14864736.50,7515773.50,28105105.00,21235015.50,2576629670.44,-2735302297.20,-158672626.76,4082906.31,-2928185.57,-1.3943,196826.45,147231.52,49594.93,306666854.00,293459834.00,848291061.00,877244470.00,-168307.46,128296634.00,148696003.22,0.8628,42941318.00,28573668.50,1.5028,17061.23,13942.54,3118.69,15067680.77,287146.3547,6041556.00
1767118641591,2025-12-30T13:17:21,QQQ,2025-12-30,620.7505,42969853.00,28841501.00,1.4899,34078756.00,24683838.00,1.3806,1052442357.00,988194259.00,1.0650,14864748.00,7515796.00,28105105.00,21325705.00,2584790017.31,-2743531051.56,-158741034.25,4073603.42,-2924521.25,-1.3929,194822.13,148143.62,46678.51,313752847.00,290086694.00,852998495.00,874549877.00,437005.46,130721811.82,147065217.52,0.8889,42941329.50,28664358.00,1.4981,17061.24,15756.48,1304.76,-10360908.25,202804.8694,6041545.00
1767118642597,2025-12-30T13:17:22,QQQ,2025-12-30,620.7500,42969864.50,28841543.00,1.4899,34078367.00,24683890.00,1.3806,1053061403.00,987904856.00,1.0660,14864759.50,7515838.00,28105105.00,21325705.00,2584785853.33,-2743526631.86,-158740778.53,4076976.43,-2923236.03,-1.3947,194822.32,148144.18,46678.14,314080685.00,289995284.00,853350554.00,874326059.00,439437.70,130876671.05,146995310.56,0.8903,42941341.00,28664400.00,1.4981,17061.25,15756.52,1304.73,-10482226.86,204909.1527,6041514.50
1767118643603,2025-12-30T13:17:23,QQQ,2025-12-30,620.7500,42969883.00,28841543.00,1.4899,34078396.00,24683890.00,1.3806,1053065029.00,987904856.00,1.0660,14864778.00,7515838.00,28105105.00,21325705.00,2584785853.33,-2743526631.86,-158740778.53,4076979.84,-2923236.03,-1.3947,194822.67,148144.18,46678.49,314080720.00,289995284.00,853354180.00,874326933.00,439450.56,130877110.24,146995310.56,0.8903,42941359.50,28664400.00,1.4981,17061.28,15756.52,1304.76,-10482246.51,204906.9527,6041533.00
1767118644608,2025-12-30T13:17:24,QQQ,2025-12-30,620.7401,42969962.00,28841607.00,1.4899,34076939.00,24771741.00,1.3756,1062605105.00,979942179.00,1.0844,14864857.00,7515838.00,28105105.00,21325769.00,2591708493.52,-2719977093.00,-128268599.48,4128531.28,-2892263.91,-1.4274,194844.52,148070.92,46773.60,319763403.00,284509547.00,858165598.00,871139955.00,502027.09,133302878.95,145007444.09,0.9193,42941438.50,28664464.00,1.4981,17061.30,15756.54,1304.76,-14123447.25,274563.2936,6041548.00
1767118645614,2025-12-30T13:17:25,QQQ,2025-12-30,620.7401,42969962.00,28841607.00,1.4899,34076939.00,24771741.00,1.3756,1062605511.00,979996474.00,1.0843,14864857.00,7515838.00,28105105.00,21325769.00,2591708493.52,-2719977093.00,-128268599.48,4128535.22,-2892717.06,-1.4272,194844.52,148070.92,46773.60,319764167.00,284566301.00,858166137.00,871144998.00,502070.27,133303137.37,145019851.01,0.9192,42941438.50,28664464.00,1.4981,17061.30,15756.54,1304.76,-14124479.48,274566.1421,6041548.00
1767118647623,2025-12-30T13:17:27,QQQ,2025-12-30,620.7444,42970001.50,28751358.00,1.4945,34077741.00,24717988.00,1.3787,1058563182.00,981894102.00,1.0781,14864896.50,7516279.00,28105105.00,21235079.00,2587702355.61,-2725956466.93,-138254111.32,4106333.00,-2897410.90,-1.4172,194844.83,148094.41,46750.42,317314799.00,285243167.00,856190954.00,872638017.00,468334.09,132272112.94,145559667.22,0.9087,42941478.00,28574215.00,1.5028,17061.31,13942.92,3118.39,-11883139.45,228899.6253,6041146.50
1767118648628,2025-12-30T13:17:28,QQQ,2025-12-30,620.7500,42970016.50,28751358.00,1.4945,34078545.00,24684470.00,1.3806,1053084675.00,986200151.00,1.0678,14864911.50,7516279.00,28105105.00,21235079.00,2584785853.33,-2743526631.86,-158740778.53,4077004.75,-2912386.38,-1.3999,194823.87,148148.99,46674.88,314082304.00,287936628.00,853387990.00,874665798.00,439606.70,130884037.18,146631177.14,0.8926,42941493.00,28574215.00,1.5028,17061.33,13942.92,3118.41,-10490661.68,205037.8362,6041161.50
1767118649632,2025-12-30T13:17:29,QQQ,2025-12-30,620.7650,42970135.00,28751358.00,1.4945,34620606.00,24439110.00,1.4166,1038100794.00,998745245.00,1.0394,14865030.00,7516279.00,28105105.00,21235079.00,2576325194.17,-2763092383.77,-186767189.60,4053855.87,-2955518.17,-1.3716,196828.18,147311.89,49516.29,302739780.00,298967740.00,846386065.00,879472493.00,-299832.51,127089784.75,150022089.51,0.8471,42941611.50,28574215.00,1.5028,17061.36,13942.92,3118.44,22382115.88,427039.7175,6041280.00
1767118650637,2025-12-30T13:17:30,QQQ,2025-12-30,620.7700,43374538.00,28646001.00,1.5142,34853350.00,23972655.00,1.4539,1032432578.00,1005870136.00,1.0264,15173004.00,7516303.50,28201534.00,21129697.50,2554120129.93,-2744959681.15,-190839551.23,4044893.46,-2920563.86,-1.3850,196427.04,145511.47,50915.57,296753205.00,302265236.00,846030703.00,884223034.00,-323485.12,125518585.11,151983800.39,0.8259,43346014.50,28468858.00,1.5226,15153.18,9679.16,5474.02,23887027.46,454999.3863,6041045.00
1767118651732,2025-12-30T13:17:31,QQQ,2025-12-30,620.7700,43565386.00,28198118.00,1.5450,34662502.00,24207466.00,1.4319,1037401006.00,994830747.00,1.0428,15173004.00,7516303.50,28392382.00,20681814.50,2554120129.93,-2767657113.79,-213536983.87,4058559.45,-2875861.06,-1.4113,196427.04,147326.04,49101.00,301983897.00,290639572.00,846044306.00,884244289.00,-323187.85,126681462.35,149503746.66,0.8473,43536862.50,28020975.00,1.5537,15153.18,11383.50,3769.68,23795186.01,453584.4393,6041045.00
1767118652745,2025-12-30T13:17:32,QQQ,2025-12-30,620.7700,43565387.50,28289172.50,1.5400,34659311.00,24546956.00,1.4120,1046104692.00,989625925.00,1.0571,15173005.50,7516597.50,28392382.00,20772575.00,2559484276.99,-2753441353.35,-193957076.35,4100048.08,-2893229.92,-1.4171,196433.70,147269.54,49164.16,304643869.00,287707743.00,851138511.00,881256736.00,-344367.14,128861732.80,148130956.20,0.8699,43536862.50,28112029.50,1.5487,15153.19,13197.61,1955.58,25239541.30,496296.1569,6040567.50
1767118653751,2025-12-30T13:17:33,QQQ,2025-12-30,620.7700,43470078.50,28344885.00,1.5336,34659311.00,24493654.00,1.4150,1043971970.00,991737171.00,1.0527,15173005.50,7516597.50,28297073.00,20828287.50,2559484276.99,-2763136895.03,-203652618.04,4085572.80,-2905491.95,-1.4062,196433.70,147321.12,49112.58,302635209.00,290008830.00,851158659.00,881267928.00,-313953.54,128370695.18,148573845.51,0.8640,43441553.50,28167780.00,1.5422,17059.37,14206.60,2852.77,23564165.52,455488.1565,6040567.50
1767118654756,2025-12-30T13:17:34,QQQ,2025-12-30,620.7650,43470078.50,28526283.00,1.5239,34430363.00,24547468.00,1.4026,1050180468.00,991772215.00,1.0589,15173005.50,7516597.50,28297073.00,21009685.50,2576672008.43,-2753370023.83,-176698015.39,4099119.04,-2913477.42,-1.4070,196831.87,147268.49,49563.38,308989755.00,291460452.00,853350680.00,879521903.00,-180665.86,129873270.92,148422344.55,0.8750,43441553.50,28349178.00,1.5324,17059.37,14206.60,2852.77,16348591.45,308503.4210,6040567.50
1767118655762,2025-12-30T13:17:35,QQQ,2025-12-30,620.7650,43470078.50,28632889.50,1.5182,34430363.00,24440866.00,1.4087,1050710738.00,995818904.00,1.0551,15173005.50,7516600.00,28297073.00,21116289.50,2576672008.43,-2753370023.83,-176698015.39,4101810.08,-2934323.32,-1.3979,196831.87,147268.50,49563.37,309191273.00,295547135.00,853714651.00,879741489.00,-180752.77,129998496.57,149321795.91,0.8706,43441553.50,28455782.00,1.5266,17059.37,12074.53,4984.84,16384215.04,309023.2820,6040565.00
1767118656770,2025-12-30T13:17:36,QQQ,2025-12-30,620.7600,43374654.50,28632889.50,1.5149,34427463.00,24450316.00,1.4081,1053067210.00,990682599.00,1.0630,15173005.50,7516600.00,28201649.00,21116289.50,2580799911.61,-2735303178.48,-154503266.87,4111093.94,-2903530.27,-1.4159,196833.00,147246.24,49586.76,310180248.00,289442013.00,855978894.00,878026057.00,31378.33,130645006.18,147933450.92,0.8831,43346129.50,28455782.00,1.5233,15150.89,12074.53,3076.36,6339696.11,114990.0120,6040565.00
1767118657776,2025-12-30T13:17:37,QQQ,2025-12-30,620.7600,43374654.50,28633047.00,1.5148,34427463.00,24450511.00,1.4080,1053078672.00,990703473.00,1.0630,15173005.50,7516757.50,28201649.00,21116289.50,2580799911.61,-2735303178.48,-154503266.87,4111097.20,-2903557.60,-1.4159,196833.00,147248.19,49584.81,310180508.00,289442037.00,856003374.00,878046907.00,31386.78,130649403.18,147936379.33,0.8831,43346129.50,28455939.50,1.5233,15150.89,12074.68,3076.21,6337690.98,114949.6074,6040407.50
1767118658781,2025-12-30T13:17:38,QQQ,2025-12-30,620.7400,42781783.50,28899369.00,1.4804,34079073.00,24720749.00,1.3786,1058544763.00,983056019.00,1.0768,14866295.50,7516757.50,27915488.00,21382611.50,2592316461.15,-2719976216.63,-127659755.48,4097280.10,-2908609.31,-1.4087,194859.60,148086.74,46772.86,314931488.00,287076696.00,858844674.00,871844827.00,224623.42,132339982.47,145826781.19,0.9075,42753258.50,28722261.50,1.4885,17061.91,13574.32,3487.59,-3048903.77,51770.0249,6041703.50
1767118659790,2025-12-30T13:17:39,QQQ,2025-12-30,620.7400,42972631.50,28718939.00,1.4963,34080614.00,24633929.00,1.3835,1054061036.00,986307607.00,1.0687,14866295.50,7516757.50,28106336.00,21202181.50,2585176515.88,-2743438238.64,-158261722.76,4081115.58,-2909733.90,-1.4026,194837.24,148158.36,46678.88,314558879.00,287736769.00,854125686.00,875080596.00,187511.66,131134239.61,146766863.32,0.8935,42944106.50,28541813.00,1.5046,17061.91,13554.96,3506.95,-1218632.43,21043.3234,6041703.50
1767118660794,2025-12-30T13:17:40,QQQ,2025-12-30,620.7400,42877151.00,28718963.50,1.4930,34080614.00,24633958.00,1.3835,1051573162.00,986308798.00,1.0662,14866295.50,7516782.00,28010855.50,21202181.50,2585176515.88,-2743438238.64,-158261722.76,4063432.50,-2909737.36,-1.3965,194837.24,148158.61,46678.63,311924301.00,287736769.00,854125883.00,875084163.00,186834.90,130536741.34,146767005.17,0.8894,42848626.00,28541837.50,1.5013,15152.30,13554.97,1597.33,-1171147.28,20233.2687,6041679.00
1767118661800,2025-12-30T13:17:41,QQQ,2025-12-30,620.7400,42781670.50,28901353.50,1.4803,34080614.00,24633838.00,1.3835,1049091428.00,990549959.00,1.0591,14866295.50,7516782.00,27915375.00,21384571.50,2585176515.88,-2743438238.64,-158261722.76,4045717.28,-2934445.26,-1.3787,194837.24,148158.61,46678.63,309284119.00,292158066.00,854145388.00,875094378.00,185724.08,129947603.24,147719363.84,0.8797,42753145.50,28724185.00,1.4884,17059.65,13574.07,3485.58,-1089595.37,18828.9583,6041679.00
1767118662807,2025-12-30T13:17:42,QQQ,2025-12-30,620.7400,42781674.00,28901364.00,1.4803,34079192.00,24718892.00,1.3787,1058613577.00,983213113.00,1.0767,14866299.00,7516792.50,27915375.00,21384571.50,2591707658.48,-2725917822.47,-134210163.99,4097218.02,-2909554.80,-1.4082,194858.55,148106.12,46752.43,314883813.00,287324568.00,858937345.00,871896139.00,221221.14,132349934.77,145887704.24,0.9072,42753149.00,28724195.50,1.4884,17059.66,13574.08,3485.58,-2858965.57,48596.0032,6041672.00
1767118663812,2025-12-30T13:17:43,QQQ,2025-12-30,620.7300,42686349.00,28901364.00,1.4770,34079263.00,24718892.00,1.3787,1056361917.00,983418951.00,1.0742,14866299.00,7516792.50,27820050.00,21384571.50,2591624155.35,-2725829995.17,-134205839.83,4081283.99,-2909791.73,-1.4026,194858.80,148106.12,46752.68,312511537.00,287324568.00,858937615.00,872112814.00,221205.87,131818244.79,145948235.65,0.9032,42657824.00,28724195.50,1.4851,15151.20,13574.08,1577.12,-2853289.68,48501.3874,6041771.00
1767118664819,2025-12-30T13:17:44,QQQ,2025-12-30,620.7300,42686349.00,28901364.00,1.4770,34271540.00,24633851.00,1.3912,1046619311.00,990555575.00,1.0566,14866299.00,7516792.50,27820050.00,21384571.50,2624895305.38,-2743349846.85,-118454541.47,4050271.01,-2934447.71,-1.3802,196746.06,148158.75,48587.31,306655551.00,292158090.00,854160533.00,875121604.00,183140.91,129371422.15,147722752.27,0.8758,42657824.00,28724195.50,1.4851,15151.20,13574.08,1577.12,-968817.79,16761.2728,6041771.00
1767118665825,2025-12-30T13:17:45,QQQ,2025-12-30,620.7350,42877198.00,28901609.00,1.4836,33849248.00,24721081.00,1.3692,1066020108.00,979526111.00,1.0883,14866299.00,7517037.50,28010899.00,21384571.50,2566212199.97,-2725873908.64,-159661708.67,4112371.19,-2890575.25,-1.4227,191778.74,148108.62,43670.12,320325021.00,284791745.00,861465565.00,870395958.00,235969.56,134200321.27,144989168.70,0.9256,42848673.00,28724440.50,1.4917,15151.20,13574.18,1577.02,-3627024.59,61226.2717,6041526.00
1767118666830,2025-12-30T13:17:46,QQQ,2025-12-30,620.7400,42781717.00,28901609.00,1.4803,34079263.00,24719182.00,1.3787,1059162242.00,983498094.00,1.0769,14866299.00,7517037.50,27915418.00,21384571.50,2591707658.48,-2725917822.47,-134210163.99,4100123.86,-2910324.73,-1.4088,194858.80,148108.62,46750.18,315107449.00,287389134.00,859291658.00,872154351.00,220606.83,132478554.69,145969024.45,0.9076,42753192.00,28724440.50,1.4884,13241.58,13574.18,-332.60,-2818725.10,47925.1444,6041526.00
1767118667836,2025-12-30T13:17:47,QQQ,2025-12-30,620.7400,42877141.50,28901854.00,1.4835,34079263.00,24719472.00,1.3786,1061453194.00,983535173.00,1.0792,14866299.00,7517282.50,28010842.50,21384571.50,2591707658.48,-2725917822.47,-134210163.99,4116391.62,-2910364.67,-1.4144,194858.80,148111.12,46747.68,317523216.00,287389134.00,859292316.00,872207201.00,220661.57,133028164.47,145983357.67,0.9113,42848616.50,28724685.50,1.4917,15150.07,13574.28,1575.79,-2826485.09,48051.5486,6041281.00
1767118668841,2025-12-30T13:17:48,QQQ,2025-12-30,620.7400,42877141.50,28902814.00,1.4835,34079263.00,24720342.00,1.3786,1061459574.00,983578134.00,1.0792,14866299.00,7517282.50,28010842.50,21385531.50,2591707658.48,-2725917822.47,-134210163.99,4116392.90,-2910476.79,-1.4143,194858.80,148115.77,46743.03,317523216.00,287405739.00,859305942.00,872237045.00,220661.54,133030935.30,145996094.05,0.9112,42848616.50,28725645.50,1.4917,15150.07,13574.58,1575.49,-2827027.75,48059.9834,6040321.00
1767118669846,2025-12-30T13:17:49,QQQ,2025-12-30,620.7400,42877141.50,28902814.00,1.4835,34079263.00,24720342.00,1.3786,1061481629.00,983578134.00,1.0792,14866299.00,7517282.50,28010842.50,21385531.50,2591707658.48,-2725917822.47,-134210163.99,4116405.50,-2910476.79,-1.4143,194858.80,148115.77,46743.03,317523926.00,287405739.00,859335177.00,872238839.00,220721.89,133038007.07,145996094.05,0.9112,42848616.50,28725645.50,1.4917,15150.07,13574.58,1575.49,-2829092.41,48092.9730,6040321.00
1767118670850,2025-12-30T13:17:50,QQQ,2025-12-30,620.7400,42877141.50,28902814.00,1.4835,34079263.00,24720342.00,1.3786,1061672591.00,983582497.00,1.0794,14866299.00,7517282.50,28010842.50,21385531.50,2591707658.48,-2725917822.47,-134210163.99,4117761.63,-2910494.70,-1.4148,194858.80,148115.77,46743.03,317725627.00,287409180.00,859335374.00,872248600.00,220748.06,133084096.44,145998993.74,0.9115,42848616.50,28725645.50,1.4917,15150.07,13574.58,1575.49,-2829092.41,48090.3359,6040321.00
1767118671856,2025-12-30T13:17:51,QQQ,2025-12-30,620.7400,42781717.00,28902838.50,1.4802,34079263.00,24720371.00,1.3786,1059393839.00,983586419.00,1.0771,14866299.00,7517307.00,27915418.00,21385531.50,2591707658.48,-2725917822.47,-134210163.99,4100490.15,-2910498.41,-1.4089,194858.80,148116.02,46742.78,315110364.00,287409180.00,859537659.00,872261695.00,220739.07,132534915.50,146001103.23,0.9078,42753192.00,28725670.00,1.4883,13241.58,13574.59,-333.01,-2822384.05,47978.6716,6040296.50
1767118672862,2025-12-30T13:17:52,QQQ,2025-12-30,620.7400,42781717.00,28902838.50,1.4802,34079263.00,24720371.00,1.3786,1059397560.00,983809162.00,1.0768,14866299.00,7517307.00,27915418.00,21385531.50,2591707658.48,-2725917822.47,-134210163.99,4100491.47,-2911134.88,-1.4086,194858.80,148116.02,46742.78,315110676.00,287409180.00,859548740.00,872497333.00,220792.22,132536914.01,146055090.41,0.9074,42753192.00,28725670.00,1.4883,13241.58,13574.59,-333.01,-2825997.19,48037.1951,6040296.50
1767118673868,2025-12-30T13:17:53,QQQ,2025-12-30,620.7400,42785667.00,28993627.50,1.4757,34083463.00,24720461.00,1.3788,1059510160.00,986017138.00,1.0745,14870249.00,7517389.50,27915418.00,21476238.00,2591707658.48,-2725917822.47,-134210163.99,4100964.39,-2923779.84,-1.4026,194889.80,148116.77,46773.03,315110809.00,289656816.00,859662371.00,872530102.00,220812.25,132549592.77,146546095.75,0.9045,42757142.00,28816459.00,1.4838,13242.58,11760.61,1481.97,-2820522.09,47939.6587,6044164.00
1767118674874,2025-12-30T13:17:54,QQQ,2025-12-30,620.7150,42192362.00,29178883.50,1.4460,33505290.00,25017775.00,1.3393,1068903798.00,971368830.00,1.1004,14562335.50,7517389.50,27630026.50,21661494.00,2571094097.76,-2749936669.04,-178842571.29,4077620.74,-2882666.67,-1.4145,191826.73,150746.67,41080.06,320988792.00,281301628.00,864553559.00,864634390.00,282350.81,135240333.97,142910386.72,0.9463,42163837.00,29001715.00,1.4538,15151.30,11689.03,3462.27,-6013808.92,99423.0049,6044976.50
1767118675879,2025-12-30T13:17:55,QQQ,2025-12-30,620.7200,41971822.00,29137154.50,1.4405,33648366.00,25060221.00,1.3427,1056214107.00,974145077.00,1.0842,14360260.50,7517389.50,27611561.50,21619765.00,2600591193.61,-2739566493.55,-138975299.95,4052512.25,-2897467.43,-1.3986,194911.64,150418.62,44493.02,317650210.00,282916795.00,854785310.00,866138633.00,272354.77,132183104.58,143494448.44,0.9212,41943297.00,28959986.00,1.4483,14782.20,13518.25,1263.95,-5444473.71,90422.3197,5996207.00
1767118676885,2025-12-30T13:17:56,QQQ,2025-12-30,620.7200,41954250.00,29137683.00,1.4399,33649158.00,25060785.00,1.3427,1055605377.00,974169671.00,1.0836,14360778.50,7517865.50,27593471.50,21619817.50,2600591193.61,-2739566493.55,-138975299.95,4047028.93,-2897533.78,-1.3967,194917.49,150423.70,44493.79,316930964.00,282916795.00,854845086.00,866166400.00,272340.76,131986871.15,143498243.01,0.9198,41925725.00,28960514.50,1.4477,15152.10,13517.40,1634.70,-5435897.68,90286.1763,5996624.00
1767118677891,2025-12-30T13:17:57,QQQ,2025-12-30,620.7200,41954250.00,29137732.00,1.4399,33649158.00,25060843.00,1.3427,1055606543.00,974316527.00,1.0834,14360778.50,7517914.50,27593471.50,21619817.50,2600591193.61,-2739566493.55,-138975299.95,4047040.14,-2897728.43,-1.3966,194917.49,150424.22,44493.27,316933218.00,282916795.00,854845086.00,866320368.00,272390.13,131987597.21,143538099.73,0.9195,41925725.00,28960563.50,1.4477,15152.10,13517.42,1634.68,-5437453.89,90308.6369,5996575.00
1767118678897,2025-12-30T13:17:58,QQQ,2025-12-30,620.7250,41421849.50,29561746.00,1.4012,33917112.00,25023870.00,1.3554,1036601226.00,989182014.00,1.0479,14053069.00,7737421.50,27368780.50,21824324.50,2637733581.46,-2722534154.06,-84800572.59,3967313.16,-2968899.56,-1.3363,196823.01,146642.08,50180.93,306265402.00,291914806.00,845401839.00,873686803.00,259761.41,127263971.58,147082191.29,0.8653,41393324.50,29384570.00,1.4087,18168.75,13820.76,4347.99,-4560021.86,76038.3835,5996732.50
1767118680907,2025-12-30T13:18:00,QQQ,2025-12-30,620.7200,41422769.50,29380259.00,1.4099,33606786.00,25259919.00,1.3304,1041585707.00,981807536.00,1.0609,14053384.00,7737940.50,27369385.50,21642318.50,2639783229.95,-2739242847.16,-99459617.21,3959179.15,-2952018.95,-1.3412,196834.06,148449.66,48384.40,308931090.00,285184632.00,848045982.00,872586384.00,260923.39,128473685.12,145389614.74,0.8837,41394244.50,29202992.50,1.4175,18165.81,13818.12,4347.69,-4737955.11,78970.5888,5997305.00
1767118681912,2025-12-30T13:18:01,QQQ,2025-12-30,620.7200,41422769.50,29380259.00,1.4099,33606786.00,25259919.00,1.3304,1041585707.00,981864350.00,1.0608,14053384.00,7737940.50,27369385.50,21642318.50,2639783229.95,-2739242847.16,-99459617.21,3959179.15,-2952478.05,-1.3410,196834.06,148449.66,48384.40,308931107.00,285241388.00,848045982.00,872595035.00,260936.78,128473685.12,145402796.68,0.8836,41394244.50,29202992.50,1.4175,18165.81,13818.12,4347.69,-4736405.57,78942.6394,5997305.00
1767118682919,2025-12-30T13:18:02,QQQ,2025-12-30,620.7300,41826882.00,29289175.50,1.4281,33955310.00,24803271.00,1.3690,1041505022.00,987092461.00,1.0551,14361675.50,7737940.50,27465206.50,21551235.00,2635429564.12,-2745272522.45,-109842958.34,3993202.13,-2926211.14,-1.3646,196823.29,148468.65,48354.64,305971122.00,288069165.00,850455914.00,875623376.00,235531.89,128244563.42,146742680.72,0.8739,41798352.50,29111909.00,1.4358,16257.38,11996.45,4260.93,-3429139.87,57806.5396,5997855.50
1767118683923,2025-12-30T13:18:03,QQQ,2025-12-30,620.7300,41826913.50,29069895.50,1.4388,33955358.00,24803271.00,1.3690,1041514358.00,981613200.00,1.0610,14361707.00,7518660.50,27465206.50,21551235.00,2635429564.12,-2784481233.83,-149051669.72,3993215.39,-2910313.61,-1.3721,196823.86,150661.45,46162.41,305972758.00,288069165.00,850467236.00,869894972.00,235595.76,128247670.88,145439720.07,0.8818,41798384.00,28892629.00,1.4467,16257.41,11996.45,4260.96,-3444641.76,58072.9146,5997887.00
1767118684928,2025-12-30T13:18:04,QQQ,2025-12-30,620.7400,42132568.00,28885258.00,1.4586,33959304.00,24744879.00,1.3724,1040147349.00,984651204.00,1.0564,14361707.00,7518758.50,27770861.00,21366499.50,2591014085.81,-2745360976.20,-154346890.38,4000495.18,-2914638.28,-1.3726,194917.49,148469.96,46447.53,308942511.00,288358220.00,845745793.00,873129662.00,294478.12,127841518.16,146242796.45,0.8742,42104038.50,28707991.50,1.4666,13979.56,12049.14,1930.42,-5131626.20,90973.2721,5998616.50
1767118685934,2025-12-30T13:18:05,QQQ,2025-12-30,620.7400,42150702.00,28882821.00,1.4594,33959304.00,24750143.00,1.3721,1040923152.00,984533871.00,1.0573,14361707.00,7518758.50,27788995.00,21364062.50,2591014085.81,-2753159815.51,-162145729.69,4007244.93,-2914240.09,-1.3751,194917.49,148469.96,46447.53,309775176.00,288163545.00,845746086.00,873150440.00,291739.14,128053172.50,146210441.91,0.8758,42122172.50,28705554.50,1.4674,13603.60,12097.88,1505.72,-5068094.24,89933.8974,5998616.50
1767118686942,2025-12-30T13:18:06,QQQ,2025-12-30,620.7500,42150702.50,28882821.00,1.4594,33997665.00,24663187.00,1.3785,1031058909.00,991200901.00,1.0402,14361707.50,7518758.50,27788995.00,21364062.50,2572401329.05,-2768912209.32,-196510880.26,3957129.03,-2931302.33,-1.3500,194526.95,148541.59,45985.36,303587741.00,292111761.00,841059224.00,876486273.00,308921.77,125609208.78,147786732.69,0.8499,42122172.50,28705554.50,1.4674,13603.61,12097.88,1505.73,-6616108.81,126755.5626,5998617.00
1767118687947,2025-12-30T13:18:07,QQQ,2025-12-30,620.7400,42150741.00,28789105.00,1.4641,33959347.00,24750143.00,1.3721,1040934767.00,981584648.00,1.0605,14361746.00,7518758.50,27788995.00,21270346.50,2591014085.81,-2775855054.40,-184840968.59,4007251.06,-2893239.88,-1.3850,194917.81,150291.64,44626.17,309775439.00,285019404.00,845769624.00,873166168.00,457433.06,128057631.91,145376502.61,0.8809,42122211.00,28611838.50,1.4722,13603.62,13866.92,-263.30,-12592256.81,243751.0294,5998655.50
1767118688954,2025-12-30T13:18:08,QQQ,2025-12-30,620.7500,42343861.50,28789129.50,1.4708,33999311.00,24663216.00,1.3785,1036052873.00,989215668.00,1.0473,14361784.50,7518783.00,27982077.00,21270346.50,2572401329.05,-2759190319.23,-186788990.17,3992568.08,-2918687.75,-1.3679,194533.07,148489.20,46043.87,308847212.00,289848449.00,841068630.00,876655157.00,309092.02,126793212.04,147347035.44,0.8605,42315331.50,28611863.00,1.4789,13603.85,13866.93,-263.08,-6649269.93,127383.0115,6000880.50
1767118689960,2025-12-30T13:18:09,QQQ,2025-12-30,620.7500,42652040.00,28789129.50,1.4815,33999353.00,24663216.00,1.3785,1042833048.00,989217177.00,1.0542,14669963.00,7518783.00,27982077.00,21270346.50,2572401329.05,-2759190319.23,-186788990.17,4021044.82,-2918687.90,-1.3777,194533.38,148489.20,46044.18,308847247.00,289848449.00,848016995.00,876659334.00,309124.61,128292864.44,147348265.43,0.8707,42623510.00,28611863.00,1.4897,13603.86,13866.93,-263.07,-6660637.71,127581.8668,6000920.00
